cod_ibge6,internacoes_total,internacoes_icsap,ano
230470,1798.0,352.0,2014
230480,189.0,22.0,2014
230490,586.0,107.0,2014
230495,1082.0,178.0,2014
230500,1993.0,507.0,2014
230510,291.0,67.0,2014
230520,854.0,189.0,2014
230523,2961.0,437.0,2014
230526,589.0,119.0,2014
230530,1632.0,501.0,2014
230533,522.0,86.0,2014
230535,619.0,50.0,2014
230540,3375.0,702.0,2014
230550,6295.0,2115.0,2014
230560,1077.0,229.0,2014
230565,512.0,118.0,2014
230570,627.0,260.0,2014
230580,1685.0,322.0,2014
230590,1845.0,620.0,2014
230600,643.0,155.0,2014
230610,783.0,73.0,2014
230620,390.0,56.0,2014
230625,1431.0,290.0,2014
230630,1998.0,291.0,2014
230640,7646.0,1669.0,2014
230650,895.0,151.0,2014
230655,1724.0,293.0,2014
230660,821.0,117.0,2014
230670,693.0,134.0,2014
230680,617.0,127.0,2014
230690,1948.0,369.0,2014
230700,1961.0,578.0,2014
230710,2246.0,817.0,2014
230720,505.0,183.0,2014
230725,684.0,70.0,2014
230730,12446.0,2442.0,2014
230740,1137.0,294.0,2014
230750,2686.0,1442.0,2014
230760,3500.0,1062.0,2014
230763,673.0,178.0,2014
230765,14751.0,2225.0,2014
230770,4304.0,666.0,2014
230780,1084.0,151.0,2014
230790,485.0,117.0,2014
230800,1649.0,277.0,2014
230810,2820.0,742.0,2014
230820,681.0,145.0,2014
230830,1434.0,494.0,2014
230835,493.0,80.0,2014
230837,547.0,86.0,2014
230840,4086.0,1368.0,2014
230850,1720.0,443.0,2014
230860,890.0,238.0,2014
230870,2901.0,512.0,2014
230880,361.0,49.0,2014
230890,785.0,119.0,2014
230900,993.0,367.0,2014
230910,463.0,85.0,2014
230920,1340.0,408.0,2014
230930,1922.0,843.0,2014
230940,1856.0,656.0,2014
230945,1092.0,248.0,2014
230950,1403.0,414.0,2014
230960,2508.0,403.0,2014
230970,2705.0,475.0,2014
230980,741.0,212.0,2014
230990,301.0,85.0,2014
231000,568.0,173.0,2014
231010,397.0,68.0,2014
231020,1710.0,234.0,2014
231025,1119.0,164.0,2014
231030,1256.0,338.0,2014
231040,376.0,41.0,2014
231050,2108.0,358.0,2014
231060,572.0,181.0,2014
231070,1923.0,400.0,2014
231080,987.0,219.0,2014
231085,937.0,197.0,2014
231090,617.0,178.0,2014
231095,278.0,58.0,2014
231100,420.0,98.0,2014
231110,1041.0,324.0,2014
231120,663.0,171.0,2014
231123,256.0,41.0,2014
231126,627.0,96.0,2014
231130,4180.0,808.0,2014
231135,696.0,243.0,2014
231140,4884.0,1368.0,2014
231150,1105.0,266.0,2014
231160,2137.0,794.0,2014
231170,817.0,183.0,2014
231180,9009.0,3912.0,2014
231190,396.0,80.0,2014
231195,881.0,212.0,2014
231200,1624.0,226.0,2014
231210,909.0,235.0,2014
231220,2125.0,523.0,2014
231230,2281.0,480.0,2014
231240,2524.0,394.0,2014
231250,337.0,49.0,2014
231260,625.0,120.0,2014
231270,1287.0,313.0,2014
231280,353.0,46.0,2014
231290,13203.0,2689.0,2014
231300,714.0,117.0,2014
231310,1658.0,441.0,2014
231320,1282.0,370.0,2014
231325,352.0,71.0,2014
231330,5323.0,1864.0,2014
231335,570.0,55.0,2014
231340,4344.0,979.0,2014
231350,1911.0,235.0,2014
231355,820.0,205.0,2014
231360,1656.0,352.0,2014
231370,454.0,156.0,2014
231375,834.0,124.0,2014
231380,1068.0,187.0,2014
231390,501.0,107.0,2014
231395,847.0,163.0,2014
231400,2956.0,1069.0,2014
231410,3253.0,759.0,2014
240010,828.0,387.0,2014
240020,3104.0,575.0,2014
240030,308.0,29.0,2014
240040,142.0,39.0,2014
240050,2795.0,1373.0,2014
240060,729.0,380.0,2014
240070,592.0,108.0,2014
240080,779.0,229.0,2014
240090,498.0,228.0,2014
240100,2337.0,648.0,2014
240110,1127.0,245.0,2014
240120,474.0,43.0,2014
240130,338.0,68.0,2014
240140,375.0,37.0,2014
240145,1002.0,109.0,2014
240150,131.0,20.0,2014
240160,202.0,28.0,2014
240165,130.0,19.0,2014
240170,368.0,52.0,2014
240180,529.0,66.0,2014
240185,256.0,35.0,2014
240190,153.0,22.0,2014
240200,4621.0,1364.0,2014
240210,449.0,64.0,2014
240220,1684.0,241.0,2014
240230,1569.0,602.0,2014
240240,311.0,86.0,2014
240250,424.0,74.0,2014
240260,3457.0,355.0,2014
240270,492.0,94.0,2014
240280,229.0,34.0,2014
240290,396.0,169.0,2014
240300,450.0,134.0,2014
240310,2228.0,514.0,2014
240320,393.0,119.0,2014
240325,9390.0,1128.0,2014
240330,355.0,112.0,2014
240340,252.0,74.0,2014
240350,392.0,53.0,2014
240360,1507.0,201.0,2014
240370,307.0,87.0,2014
240375,163.0,42.0,2014
240380,446.0,108.0,2014
240390,230.0,98.0,2014
240400,306.0,99.0,2014
240410,80.0,8.0,2014
240420,1172.0,148.0,2014
240430,498.0,62.0,2014
240440,341.0,46.0,2014
240450,706.0,134.0,2014
240460,368.0,34.0,2014
240470,613.0,78.0,2014
240480,122.0,19.0,2014
240485,386.0,69.0,2014
240490,333.0,123.0,2014
240500,370.0,70.0,2014
240510,215.0,37.0,2014
240520,249.0,57.0,2014
240530,358.0,56.0,2014
240540,280.0,25.0,2014
240550,117.0,16.0,2014
240560,1018.0,352.0,2014
240570,764.0,245.0,2014
240580,1729.0,303.0,2014
240590,137.0,23.0,2014
240600,337.0,97.0,2014
240610,1010.0,217.0,2014
240615,155.0,13.0,2014
240620,262.0,27.0,2014
240630,382.0,41.0,2014
240640,140.0,15.0,2014
240650,756.0,167.0,2014
240660,374.0,38.0,2014
240670,723.0,273.0,2014
240680,242.0,43.0,2014
240690,251.0,69.0,2014
240700,711.0,264.0,2014
240710,2837.0,356.0,2014
240720,1186.0,224.0,2014
240725,245.0,64.0,2014
240730,730.0,154.0,2014
240740,447.0,146.0,2014
240750,448.0,48.0,2014
240760,179.0,48.0,2014
240770,423.0,32.0,2014
240780,940.0,151.0,2014
240790,77.0,10.0,2014
240800,11175.0,1507.0,2014
240810,34337.0,5133.0,2014
240820,1052.0,95.0,2014
240830,1399.0,177.0,2014
240840,193.0,39.0,2014
240850,194.0,32.0,2014
240860,280.0,124.0,2014
240870,133.0,13.0,2014
240880,234.0,21.0,2014
240890,1403.0,357.0,2014
240895,389.0,31.0,2014
240910,429.0,55.0,2014
240920,128.0,23.0,2014
240930,526.0,73.0,2014
240933,199.0,32.0,2014
240940,1996.0,780.0,2014
240950,124.0,17.0,2014
240960,107.0,21.0,2014
240970,232.0,30.0,2014
240980,594.0,66.0,2014
240990,611.0,128.0,2014
241000,291.0,103.0,2014
241010,449.0,41.0,2014
241020,692.0,222.0,2014
241025,184.0,28.0,2014
241030,493.0,59.0,2014
241040,330.0,36.0,2014
241050,348.0,93.0,2014
241060,180.0,80.0,2014
241070,204.0,96.0,2014
241080,248.0,70.0,2014
241090,363.0,71.0,2014
241100,248.0,74.0,2014
241105,222.0,25.0,2014
241110,184.0,26.0,2014
241120,2194.0,491.0,2014
241140,782.0,217.0,2014
241142,136.0,39.0,2014
241150,1343.0,193.0,2014
241160,140.0,15.0,2014
241170,214.0,24.0,2014
241180,210.0,53.0,2014
241190,250.0,65.0,2014
241200,5721.0,1380.0,2014
241210,354.0,68.0,2014
241220,2100.0,217.0,2014
241230,543.0,94.0,2014
241240,261.0,42.0,2014
241250,1405.0,498.0,2014
241255,348.0,37.0,2014
241260,847.0,149.0,2014
241270,231.0,38.0,2014
241280,395.0,66.0,2014
241290,371.0,34.0,2014
241300,360.0,121.0,2014
241310,336.0,51.0,2014
241320,201.0,18.0,2014
241330,234.0,65.0,2014
241335,466.0,42.0,2014
241340,501.0,160.0,2014
241350,393.0,50.0,2014
241355,278.0,75.0,2014
241360,301.0,51.0,2014
241370,224.0,51.0,2014
241380,144.0,42.0,2014
241390,474.0,46.0,2014
241400,698.0,86.0,2014
241410,724.0,210.0,2014
241415,239.0,32.0,2014
241420,575.0,93.0,2014
241430,150.0,31.0,2014
241440,1303.0,171.0,2014
241445,108.0,12.0,2014
241450,435.0,71.0,2014
241460,533.0,88.0,2014
241470,239.0,33.0,2014
241475,182.0,22.0,2014
241480,546.0,50.0,2014
241490,117.0,36.0,2014
241500,105.0,7.0,2014
250010,541.0,310.0,2014
250020,118.0,27.0,2014
250030,902.0,120.0,2014
250040,1198.0,314.0,2014
250050,672.0,104.0,2014
250053,236.0,39.0,2014
250057,94.0,20.0,2014
250060,1150.0,174.0,2014
250070,628.0,197.0,2014
250073,114.0,36.0,2014
250077,75.0,28.0,2014
250080,678.0,117.0,2014
250090,517.0,152.0,2014
250100,1772.0,847.0,2014
250110,1160.0,327.0,2014
250115,51.0,15.0,2014
250120,380.0,72.0,2014
250130,976.0,256.0,2014
250135,195.0,52.0,2014
250140,407.0,63.0,2014
250150,1379.0,487.0,2014
250153,247.0,53.0,2014
250157,249.0,38.0,2014
250160,422.0,86.0,2014
250170,211.0,37.0,2014
250180,5248.0,1235.0,2014
250190,822.0,169.0,2014
250200,649.0,431.0,2014
250205,150.0,62.0,2014
250210,132.0,25.0,2014
250215,286.0,69.0,2014
250220,118.0,23.0,2014
250230,490.0,240.0,2014
250240,343.0,103.0,2014
250250,817.0,203.0,2014
250260,133.0,42.0,2014
250270,202.0,47.0,2014
250280,799.0,455.0,2014
250290,1010.0,819.0,2014
250300,1999.0,1047.0,2014
250310,170.0,27.0,2014
250320,3277.0,650.0,2014
250330,319.0,78.0,2014
250340,120.0,17.0,2014
250350,543.0,101.0,2014
250355,281.0,67.0,2014
250360,344.0,81.0,2014
250370,2363.0,631.0,2014
250375,76.0,13.0,2014
250380,278.0,47.0,2014
250390,269.0,45.0,2014
250400,23876.0,6904.0,2014
250403,265.0,43.0,2014
250407,164.0,47.0,2014
250410,62.0,22.0,2014
250415,386.0,175.0,2014
250420,144.0,39.0,2014
250430,1858.0,822.0,2014
250435,186.0,28.0,2014
250440,829.0,339.0,2014
250450,302.0,53.0,2014
250460,1374.0,282.0,2014
250470,372.0,93.0,2014
250480,672.0,178.0,2014
250485,80.0,25.0,2014
250490,1074.0,227.0,2014
250500,543.0,242.0,2014
250510,1669.0,687.0,2014
250520,390.0,72.0,2014
250523,238.0,43.0,2014
250527,201.0,53.0,2014
250530,44.0,5.0,2014
250535,208.0,64.0,2014
250540,272.0,45.0,2014
250550,93.0,19.0,2014
250560,112.0,18.0,2014
250570,368.0,57.0,2014
250580,198.0,33.0,2014
250590,100.0,28.0,2014
250600,2282.0,631.0,2014
250610,522.0,118.0,2014
250620,185.0,60.0,2014
250625,326.0,74.0,2014
250630,2880.0,603.0,2014
250640,557.0,108.0,2014
250650,165.0,27.0,2014
250660,167.0,67.0,2014
250670,241.0,29.0,2014
250680,1769.0,1069.0,2014
250690,1067.0,268.0,2014
250700,502.0,80.0,2014
250710,768.0,190.0,2014
250720,493.0,108.0,2014
250730,622.0,98.0,2014
250740,431.0,219.0,2014
250750,40928.0,10168.0,2014
250760,502.0,198.0,2014
250770,840.0,188.0,2014
250780,242.0,37.0,2014
250790,468.0,76.0,2014
250800,373.0,155.0,2014
250810,124.0,34.0,2014
250820,332.0,48.0,2014
250830,1457.0,439.0,2014
250840,353.0,190.0,2014
250850,336.0,71.0,2014
250855,139.0,19.0,2014
250860,581.0,107.0,2014
250870,95.0,23.0,2014
250880,161.0,38.0,2014
250890,2104.0,485.0,2014
250900,259.0,45.0,2014
250905,344.0,72.0,2014
250910,923.0,149.0,2014
250915,66.0,33.0,2014
250920,613.0,157.0,2014
250930,307.0,45.0,2014
250933,215.0,40.0,2014
250937,119.0,35.0,2014
250939,190.0,37.0,2014
250940,473.0,100.0,2014
250950,317.0,78.0,2014
250960,161.0,52.0,2014
250970,1268.0,263.0,2014
250980,435.0,85.0,2014
250990,218.0,36.0,2014
251000,89.0,31.0,2014
251010,385.0,51.0,2014
251020,174.0,38.0,2014
251030,211.0,60.0,2014
251040,254.0,75.0,2014
251050,173.0,31.0,2014
251060,111.0,13.0,2014
251065,82.0,21.0,2014
251070,48.0,10.0,2014
251080,2888.0,605.0,2014
251090,401.0,86.0,2014
251100,92.0,20.0,2014
251110,530.0,132.0,2014
251120,1554.0,428.0,2014
251130,826.0,339.0,2014
251140,1235.0,321.0,2014
251150,567.0,113.0,2014
251160,399.0,65.0,2014
251170,215.0,43.0,2014
251180,434.0,78.0,2014
251190,772.0,163.0,2014
251200,894.0,245.0,2014
251203,113.0,42.0,2014
251207,147.0,39.0,2014
251210,1279.0,323.0,2014
251220,127.0,26.0,2014
251230,1139.0,567.0,2014
251240,638.0,164.0,2014
251250,1451.0,301.0,2014
251260,44.0,11.0,2014
251270,859.0,195.0,2014
251272,193.0,25.0,2014
251274,191.0,44.0,2014
251275,202.0,106.0,2014
251276,234.0,46.0,2014
251278,84.0,9.0,2014
251280,529.0,285.0,2014
251290,1137.0,257.0,2014
251300,119.0,31.0,2014
251310,404.0,106.0,2014
251315,235.0,44.0,2014
251320,197.0,67.0,2014
251330,198.0,47.0,2014
251335,77.0,19.0,2014
251340,658.0,169.0,2014
251350,108.0,19.0,2014
251360,265.0,111.0,2014
251365,78.0,37.0,2014
251370,9222.0,2204.0,2014
251380,129.0,23.0,2014
251385,104.0,20.0,2014
251390,2011.0,721.0,2014
251392,91.0,16.0,2014
251394,79.0,14.0,2014
251396,35.0,7.0,2014
251398,48.0,10.0,2014
251400,893.0,575.0,2014
251410,166.0,31.0,2014
251420,100.0,30.0,2014
251430,236.0,64.0,2014
251440,93.0,21.0,2014
251445,237.0,61.0,2014
251450,1378.0,753.0,2014
251455,54.0,20.0,2014
251460,73.0,14.0,2014
251465,37.0,13.0,2014
251470,106.0,19.0,2014
251480,148.0,35.0,2014
251490,376.0,103.0,2014
251500,341.0,63.0,2014
251510,461.0,109.0,2014
251520,75.0,10.0,2014
251530,2767.0,717.0,2014
251540,534.0,130.0,2014
251550,888.0,395.0,2014
251560,118.0,23.0,2014
251570,85.0,22.0,2014
251580,312.0,65.0,2014
251590,210.0,31.0,2014
251593,224.0,45.0,2014
251597,409.0,99.0,2014
251600,2292.0,1145.0,2014
251610,598.0,131.0,2014
251615,171.0,35.0,2014
251620,826.0,302.0,2014
251630,1345.0,503.0,2014
251640,319.0,74.0,2014
251650,850.0,276.0,2014
251660,495.0,149.0,2014
251670,430.0,64.0,2014
251675,143.0,21.0,2014
251680,278.0,57.0,2014
251690,1337.0,811.0,2014
251700,383.0,80.0,2014
251710,95.0,19.0,2014
251720,79.0,15.0,2014
251740,122.0,24.0,2014
260005,6704.0,1312.0,2014
260010,3991.0,1471.0,2014
260020,780.0,134.0,2014
260030,1431.0,449.0,2014
260040,1754.0,222.0,2014
260050,1836.0,261.0,2014
260060,734.0,185.0,2014
260070,2159.0,332.0,2014
260080,951.0,249.0,2014
260090,1388.0,267.0,2014
260100,523.0,137.0,2014
260105,991.0,158.0,2014
260110,6715.0,1997.0,2014
260120,3944.0,899.0,2014
260130,681.0,119.0,2014
260140,2821.0,484.0,2014
260150,519.0,77.0,2014
260160,1187.0,241.0,2014
260170,3162.0,604.0,2014
260180,551.0,125.0,2014
260190,2528.0,386.0,2014
260200,1402.0,251.0,2014
260210,2106.0,485.0,2014
260220,1683.0,367.0,2014
260230,1869.0,301.0,2014
260240,527.0,71.0,2014
260250,369.0,124.0,2014
260260,2023.0,407.0,2014
260270,671.0,131.0,2014
260280,3931.0,1534.0,2014
260290,12056.0,2471.0,2014
260300,1845.0,453.0,2014
260310,716.0,121.0,2014
260320,1228.0,239.0,2014
260330,376.0,76.0,2014
260340,407.0,132.0,2014
260345,9944.0,1590.0,2014
260350,720.0,124.0,2014
260360,416.0,35.0,2014
260370,1252.0,254.0,2014
260380,942.0,163.0,2014
260390,1427.0,447.0,2014
260392,983.0,323.0,2014
260400,3804.0,862.0,2014
260410,15973.0,2695.0,2014
260415,714.0,160.0,2014
260420,1867.0,299.0,2014
260430,570.0,144.0,2014
260440,732.0,127.0,2014
260450,1316.0,333.0,2014
260460,1330.0,300.0,2014
260470,705.0,92.0,2014
260480,907.0,229.0,2014
260490,617.0,101.0,2014
260500,1263.0,196.0,2014
260510,1904.0,424.0,2014
260515,863.0,318.0,2014
260520,4464.0,700.0,2014
260530,1449.0,355.0,2014
260540,1167.0,218.0,2014
260545,94.0,21.0,2014
260550,537.0,75.0,2014
260560,1292.0,423.0,2014
260570,1953.0,439.0,2014
260580,657.0,148.0,2014
260590,1231.0,192.0,2014
260600,6618.0,1057.0,2014
260610,1398.0,329.0,2014
260620,4865.0,1135.0,2014
260630,279.0,63.0,2014
260640,4109.0,769.0,2014
260650,776.0,116.0,2014
260660,1375.0,300.0,2014
260670,294.0,50.0,2014
260680,5912.0,1045.0,2014
260690,699.0,189.0,2014
260700,941.0,270.0,2014
260710,264.0,92.0,2014
260720,4833.0,744.0,2014
260730,1605.0,539.0,2014
260740,274.0,67.0,2014
260750,1021.0,180.0,2014
260760,1177.0,194.0,2014
260765,1492.0,299.0,2014
260770,578.0,64.0,2014
260775,1280.0,177.0,2014
260780,851.0,117.0,2014
260790,39323.0,7743.0,2014
260795,713.0,164.0,2014
260800,1134.0,352.0,2014
260805,534.0,96.0,2014
260810,1541.0,302.0,2014
260820,900.0,174.0,2014
260825,527.0,57.0,2014
260830,752.0,85.0,2014
260840,698.0,115.0,2014
260845,996.0,201.0,2014
260850,1301.0,191.0,2014
260860,693.0,104.0,2014
260870,605.0,76.0,2014
260875,1005.0,153.0,2014
260880,1847.0,319.0,2014
260890,3583.0,894.0,2014
260900,1453.0,315.0,2014
260910,654.0,160.0,2014
260915,427.0,71.0,2014
260920,595.0,95.0,2014
260930,1166.0,342.0,2014
260940,3411.0,614.0,2014
260950,2059.0,445.0,2014
260960,26181.0,5249.0,2014
260970,1230.0,321.0,2014
260980,692.0,95.0,2014
260990,3634.0,778.0,2014
261000,4862.0,725.0,2014
261010,309.0,53.0,2014
261020,1064.0,198.0,2014
261030,672.0,63.0,2014
261040,949.0,223.0,2014
261050,1539.0,236.0,2014
261060,3002.0,472.0,2014
261070,18701.0,2913.0,2014
261080,1050.0,194.0,2014
261090,4543.0,1390.0,2014
261100,2880.0,668.0,2014
261110,17494.0,2445.0,2014
261120,632.0,150.0,2014
261130,1555.0,473.0,2014
261140,757.0,113.0,2014
261150,1040.0,264.0,2014
261153,377.0,98.0,2014
261160,105665.0,20695.0,2014
261170,1142.0,166.0,2014
261180,2551.0,399.0,2014
261190,1176.0,194.0,2014
261200,430.0,105.0,2014
261210,209.0,28.0,2014
261220,5441.0,1550.0,2014
261230,754.0,135.0,2014
261240,1087.0,279.0,2014
261245,673.0,193.0,2014
261247,887.0,279.0,2014
261250,3178.0,574.0,2014
261255,296.0,29.0,2014
261260,1670.0,195.0,2014
261270,825.0,157.0,2014
261280,483.0,95.0,2014
261290,445.0,67.0,2014
261300,2251.0,411.0,2014
261310,1750.0,450.0,2014
261320,1045.0,170.0,2014
261330,1285.0,233.0,2014
261340,987.0,132.0,2014
261350,1915.0,449.0,2014
261360,1683.0,418.0,2014
261370,6591.0,1192.0,2014
261380,963.0,285.0,2014
261390,8001.0,2580.0,2014
261400,1189.0,395.0,2014
261410,1555.0,413.0,2014
261420,2306.0,332.0,2014
261430,301.0,30.0,2014
261440,448.0,140.0,2014
261450,3743.0,791.0,2014
261460,2016.0,573.0,2014
261470,436.0,75.0,2014
261480,814.0,155.0,2014
261485,1146.0,170.0,2014
261500,886.0,199.0,2014
261510,350.0,66.0,2014
261520,810.0,221.0,2014
261530,3079.0,455.0,2014
261540,1182.0,182.0,2014
261550,633.0,128.0,2014
261560,1543.0,307.0,2014
261570,1163.0,424.0,2014
261580,833.0,136.0,2014
261590,418.0,100.0,2014
261600,911.0,208.0,2014
261610,686.0,212.0,2014
261618,439.0,90.0,2014
261620,1360.0,312.0,2014
261630,1504.0,258.0,2014
261640,11590.0,3527.0,2014
261650,925.0,204.0,2014
270010,526.0,68.0,2014
270020,783.0,120.0,2014
270030,13143.0,3523.0,2014
270040,2283.0,619.0,2014
270050,856.0,146.0,2014
270060,436.0,60.0,2014
270070,1285.0,463.0,2014
270080,269.0,54.0,2014
270090,247.0,63.0,2014
270100,1388.0,299.0,2014
270110,585.0,80.0,2014
270120,480.0,72.0,2014
270130,1059.0,241.0,2014
270135,157.0,19.0,2014
270140,1705.0,316.0,2014
270150,498.0,99.0,2014
270160,556.0,61.0,2014
270170,870.0,289.0,2014
270180,396.0,31.0,2014
270190,307.0,49.0,2014
270200,529.0,95.0,2014
270210,736.0,117.0,2014
270220,298.0,79.0,2014
270230,3018.0,447.0,2014
270235,1115.0,237.0,2014
270240,2022.0,535.0,2014
270250,430.0,56.0,2014
270255,751.0,201.0,2014
270260,1037.0,257.0,2014
270270,196.0,36.0,2014
270280,616.0,133.0,2014
270290,1469.0,381.0,2014
270300,746.0,65.0,2014
270310,1260.0,274.0,2014
270320,1187.0,290.0,2014
270330,671.0,88.0,2014
270340,352.0,95.0,2014
270350,229.0,51.0,2014
270360,274.0,42.0,2014
270370,370.0,105.0,2014
270375,489.0,79.0,2014
270380,1460.0,587.0,2014
270390,199.0,50.0,2014
270400,1432.0,376.0,2014
270410,884.0,160.0,2014
270420,1244.0,289.0,2014
270430,45363.0,7275.0,2014
270440,894.0,142.0,2014
270450,1007.0,109.0,2014
270460,481.0,58.0,2014
270470,2424.0,393.0,2014
270480,579.0,113.0,2014
270490,186.0,38.0,2014
270500,1728.0,723.0,2014
270510,1121.0,177.0,2014
270520,787.0,132.0,2014
270530,228.0,33.0,2014
270540,407.0,67.0,2014
270550,1714.0,372.0,2014
270560,659.0,145.0,2014
270570,1081.0,159.0,2014
270580,377.0,75.0,2014
270590,220.0,58.0,2014
270600,511.0,55.0,2014
270610,416.0,40.0,2014
270620,296.0,61.0,2014
270630,4578.0,1004.0,2014
270640,2099.0,493.0,2014
270642,330.0,46.0,2014
270644,541.0,86.0,2014
270650,605.0,69.0,2014
270660,283.0,54.0,2014
270670,3540.0,1013.0,2014
270680,811.0,197.0,2014
270690,2001.0,629.0,2014
270700,144.0,28.0,2014
270710,1293.0,319.0,2014
270720,526.0,55.0,2014
270730,1245.0,313.0,2014
270740,318.0,46.0,2014
270750,650.0,99.0,2014
270760,981.0,349.0,2014
270770,3696.0,739.0,2014
270780,456.0,110.0,2014
270790,359.0,61.0,2014
270800,2636.0,311.0,2014
270810,466.0,64.0,2014
270820,253.0,28.0,2014
270830,1385.0,439.0,2014
270840,1407.0,158.0,2014
270850,1647.0,393.0,2014
270860,3591.0,925.0,2014
270870,303.0,58.0,2014
270880,1603.0,339.0,2014
270890,589.0,91.0,2014
270895,579.0,57.0,2014
270900,296.0,71.0,2014
270910,951.0,224.0,2014
270915,2033.0,499.0,2014
270920,866.0,188.0,2014
270930,3640.0,651.0,2014
270940,1510.0,347.0,2014
280010,106.0,12.0,2014
280020,1638.0,1038.0,2014
280030,21333.0,2555.0,2014
280040,429.0,32.0,2014
280050,639.0,54.0,2014
280060,1024.0,116.0,2014
280067,929.0,70.0,2014
280070,280.0,45.0,2014
280100,597.0,51.0,2014
280110,165.0,32.0,2014
280120,771.0,70.0,2014
280130,2875.0,1111.0,2014
280140,715.0,58.0,2014
280150,525.0,44.0,2014
280160,203.0,21.0,2014
280170,754.0,58.0,2014
280190,137.0,15.0,2014
280200,424.0,181.0,2014
280210,3926.0,751.0,2014
280220,212.0,18.0,2014
280230,533.0,45.0,2014
280240,316.0,32.0,2014
280250,66.0,7.0,2014
280260,193.0,34.0,2014
280270,331.0,45.0,2014
280280,676.0,84.0,2014
280290,3463.0,327.0,2014
280300,1431.0,99.0,2014
280310,156.0,21.0,2014
280320,1314.0,116.0,2014
280330,563.0,45.0,2014
280340,492.0,60.0,2014
280350,4939.0,1074.0,2014
280360,972.0,126.0,2014
280370,243.0,21.0,2014
280380,159.0,28.0,2014
280390,588.0,83.0,2014
280400,675.0,40.0,2014
280410,377.0,34.0,2014
280420,490.0,46.0,2014
280430,284.0,68.0,2014
280440,682.0,117.0,2014
280445,267.0,23.0,2014
280450,1192.0,145.0,2014
280460,967.0,87.0,2014
280470,208.0,19.0,2014
280480,7547.0,981.0,2014
280490,480.0,54.0,2014
280500,103.0,5.0,2014
280510,371.0,31.0,2014
280520,241.0,20.0,2014
280530,372.0,39.0,2014
280540,752.0,46.0,2014
280550,755.0,65.0,2014
280560,696.0,57.0,2014
280570,1229.0,153.0,2014
280580,593.0,56.0,2014
280590,1466.0,721.0,2014
280600,485.0,37.0,2014
280610,342.0,28.0,2014
280620,795.0,114.0,2014
280630,641.0,87.0,2014
280640,228.0,43.0,2014
280650,316.0,92.0,2014
280660,395.0,32.0,2014
280670,3432.0,432.0,2014
280680,361.0,44.0,2014
280690,128.0,15.0,2014
280700,107.0,8.0,2014
280710,1406.0,200.0,2014
280720,242.0,33.0,2014
280730,136.0,9.0,2014
280740,2276.0,578.0,2014
280750,514.0,50.0,2014
280760,1001.0,107.0,2014
290010,149.0,22.0,2014
290020,918.0,308.0,2014
290030,529.0,50.0,2014
290035,328.0,41.0,2014
290040,593.0,169.0,2014
290050,449.0,159.0,2014
290060,337.0,163.0,2014
290070,7843.0,1290.0,2014
290080,1656.0,597.0,2014
290090,212.0,34.0,2014
290100,2045.0,519.0,2014
290110,970.0,181.0,2014
290115,1329.0,659.0,2014
290120,960.0,255.0,2014
290130,1306.0,645.0,2014
290135,661.0,134.0,2014
290140,480.0,81.0,2014
290150,432.0,136.0,2014
290160,1434.0,746.0,2014
290170,384.0,30.0,2014
290180,516.0,139.0,2014
290190,575.0,58.0,2014
290195,354.0,114.0,2014
290200,1008.0,430.0,2014
290205,504.0,122.0,2014
290210,1171.0,218.0,2014
290220,340.0,39.0,2014
290225,469.0,152.0,2014
290230,419.0,82.0,2014
290240,1301.0,452.0,2014
290250,1443.0,848.0,2014
290260,1303.0,466.0,2014
290265,351.0,46.0,2014
290270,3684.0,1330.0,2014
290280,2608.0,864.0,2014
290290,1596.0,239.0,2014
290300,1108.0,689.0,2014
290310,301.0,103.0,2014
290320,8910.0,1755.0,2014
290323,1065.0,661.0,2014
290327,803.0,258.0,2014
