cod_ibge6,ano,leitos_uti,leitos_complementares
420490,2014,0.0,1.0
420500,2014,0.0,2.0
420530,2014,0.0,2.0
420540,2014,186.0,274.0
420580,2014,0.0,1.0
420690,2014,0.0,5.0
420730,2014,0.0,1.0
420750,2014,0.0,5.0
420760,2014,0.0,2.0
420765,2014,0.0,1.0
420770,2014,0.0,1.0
420780,2014,0.0,1.0
420790,2014,0.0,1.0
420800,2014,0.0,4.0
420820,2014,50.0,72.0
420840,2014,0.0,2.0
420850,2014,10.0,10.0
420880,2014,0.0,1.0
420890,2014,27.0,51.0
420900,2014,16.0,16.0
420910,2014,128.0,165.0
420930,2014,37.0,39.0
420940,2014,0.0,2.0
420960,2014,0.0,1.0
420985,2014,0.0,1.0
421000,2014,0.0,2.0
421010,2014,20.0,22.0
421030,2014,0.0,1.0
421050,2014,10.0,12.0
421090,2014,0.0,2.0
421100,2014,0.0,1.0
421105,2014,0.0,1.0
421120,2014,0.0,2.0
421140,2014,0.0,1.0
421190,2014,0.0,2.0
421200,2014,0.0,1.0
421210,2014,0.0,1.0
421260,2014,0.0,1.0
421290,2014,0.0,1.0
421320,2014,0.0,2.0
421340,2014,0.0,1.0
421360,2014,8.0,8.0
421450,2014,0.0,2.0
421480,2014,45.0,69.0
421500,2014,0.0,4.0
421530,2014,0.0,1.0
421550,2014,0.0,1.0
421570,2014,0.0,2.0
421580,2014,10.0,10.0
421600,2014,0.0,1.0
421625,2014,0.0,1.0
421650,2014,0.0,3.0
421660,2014,73.0,90.0
421670,2014,0.0,1.0
421690,2014,0.0,2.0
421720,2014,10.0,12.0
421730,2014,0.0,1.0
421750,2014,0.0,2.0
421770,2014,0.0,1.0
421780,2014,0.0,2.0
421790,2014,0.0,1.0
421820,2014,0.0,1.0
421830,2014,0.0,1.0
421860,2014,0.0,2.0
421870,2014,48.0,50.0
421875,2014,0.0,1.0
421890,2014,0.0,1.0
421910,2014,0.0,1.0
421920,2014,0.0,1.0
421930,2014,8.0,17.0
421950,2014,23.0,23.0
421960,2014,0.0,1.0
421970,2014,0.0,2.0
430010,2014,0.0,1.0
430020,2014,0.0,1.0
430040,2014,18.0,18.0
430060,2014,10.0,22.0
430160,2014,46.0,46.0
430190,2014,0.0,1.0
430210,2014,38.0,38.0
430230,2014,0.0,1.0
430245,2014,0.0,1.0
430260,2014,0.0,2.0
430270,2014,0.0,2.0
430290,2014,0.0,1.0
430300,2014,19.0,24.0
430310,2014,10.0,30.0
430330,2014,0.0,1.0
430360,2014,0.0,1.0
430380,2014,0.0,1.0
430400,2014,0.0,1.0
430440,2014,0.0,2.0
430450,2014,20.0,20.0
430460,2014,100.0,128.0
430463,2014,10.0,10.0
430470,2014,7.0,7.0
430510,2014,167.0,182.0
430530,2014,0.0,2.0
430535,2014,0.0,14.0
430540,2014,0.0,1.0
430570,2014,0.0,1.0
430580,2014,0.0,2.0
430590,2014,0.0,1.0
430610,2014,14.0,15.0
430620,2014,0.0,1.0
430640,2014,0.0,1.0
430660,2014,5.0,5.0
430692,2014,0.0,1.0
430700,2014,35.0,35.0
430750,2014,0.0,1.0
430770,2014,17.0,17.0
430780,2014,22.0,22.0
430790,2014,10.0,26.0
430850,2014,0.0,14.0
430860,2014,0.0,2.0
430910,2014,10.0,10.0
430920,2014,10.0,10.0
430960,2014,0.0,4.0
430990,2014,0.0,1.0
431020,2014,50.0,61.0
431050,2014,0.0,2.0
431060,2014,0.0,4.0
431100,2014,0.0,1.0
431110,2014,0.0,1.0
431130,2014,0.0,1.0
431140,2014,31.0,31.0
431170,2014,0.0,1.0
431220,2014,0.0,1.0
431240,2014,24.0,25.0
431275,2014,0.0,1.0
431290,2014,0.0,1.0
431320,2014,0.0,1.0
431340,2014,79.0,106.0
431350,2014,0.0,2.0
431360,2014,0.0,1.0
431400,2014,0.0,1.0
431402,2014,0.0,1.0
431410,2014,121.0,136.0
431430,2014,0.0,1.0
431440,2014,101.0,130.0
431450,2014,0.0,1.0
431460,2014,0.0,4.0
431470,2014,0.0,1.0
431490,2014,880.0,1133.0
431510,2014,0.0,1.0
431515,2014,0.0,1.0
431560,2014,40.0,63.0
431610,2014,0.0,2.0
431620,2014,0.0,1.0
431630,2014,0.0,2.0
431640,2014,8.0,8.0
431660,2014,0.0,5.0
431680,2014,29.0,44.0
431690,2014,106.0,121.0
431700,2014,0.0,1.0
431710,2014,20.0,27.0
431720,2014,29.0,29.0
431730,2014,0.0,2.0
431740,2014,10.0,10.0
431750,2014,27.0,35.0
431800,2014,7.0,7.0
431820,2014,0.0,1.0
431830,2014,10.0,10.0
431840,2014,0.0,1.0
431870,2014,21.0,39.0
431890,2014,0.0,2.0
431915,2014,0.0,1.0
431990,2014,7.0,9.0
432000,2014,20.0,43.0
432010,2014,0.0,1.0
432020,2014,0.0,1.0
432050,2014,0.0,1.0
432067,2014,0.0,2.0
432070,2014,0.0,1.0
432090,2014,0.0,2.0
432100,2014,0.0,1.0
432110,2014,0.0,1.0
432120,2014,10.0,10.0
432130,2014,0.0,1.0
432140,2014,0.0,16.0
432150,2014,5.0,9.0
432160,2014,29.0,48.0
432180,2014,6.0,7.0
432190,2014,10.0,10.0
432195,2014,0.0,1.0
432230,2014,0.0,3.0
432240,2014,38.0,57.0
432250,2014,10.0,10.0
432253,2014,0.0,1.0
432260,2014,10.0,10.0
432270,2014,0.0,1.0
432280,2014,0.0,1.0
432290,2014,0.0,2.0
432300,2014,8.0,8.0
500100,2014,0.0,2.0
500110,2014,10.0,24.0
500124,2014,0.0,1.0
500200,2014,0.0,1.0
500210,2014,0.0,1.0
500270,2014,241.0,306.0
500280,2014,0.0,1.0
500295,2014,0.0,2.0
500320,2014,10.0,10.0
500370,2014,85.0,110.0
500380,2014,0.0,1.0
500450,2014,0.0,1.0
500460,2014,0.0,1.0
500470,2014,0.0,1.0
500525,2014,0.0,1.0
500540,2014,0.0,2.0
500560,2014,0.0,1.0
500570,2014,0.0,3.0
500600,2014,0.0,2.0
500620,2014,0.0,2.0
500625,2014,0.0,1.0
500630,2014,0.0,3.0
500690,2014,0.0,1.0
500730,2014,0.0,2.0
500755,2014,0.0,3.0
500790,2014,0.0,5.0
500830,2014,10.0,11.0
510060,2014,0.0,1.0
510160,2014,0.0,1.0
510170,2014,0.0,10.0
510180,2014,10.0,12.0
510250,2014,35.0,39.0
510263,2014,0.0,1.0
510267,2014,0.0,1.0
510268,2014,0.0,1.0
510300,2014,0.0,1.0
510320,2014,18.0,18.0
510335,2014,0.0,2.0
510340,2014,367.0,413.0
510410,2014,0.0,1.0
510420,2014,0.0,1.0
510460,2014,0.0,1.0
510500,2014,0.0,1.0
510510,2014,3.0,8.0
510515,2014,0.0,4.0
510517,2014,0.0,1.0
510525,2014,0.0,2.0
510558,2014,0.0,1.0
510560,2014,0.0,1.0
510590,2014,0.0,2.0
510622,2014,0.0,4.0
510623,2014,0.0,2.0
510627,2014,0.0,1.0
510642,2014,0.0,2.0
510650,2014,0.0,2.0
510675,2014,0.0,3.0
510680,2014,0.0,2.0
510700,2014,0.0,2.0
510704,2014,22.0,29.0
510710,2014,0.0,1.0
510760,2014,41.0,52.0
510770,2014,0.0,1.0
510780,2014,0.0,1.0
510787,2014,0.0,3.0
510790,2014,20.0,23.0
510792,2014,16.0,16.0
510794,2014,0.0,1.0
510795,2014,24.0,36.0
510800,2014,0.0,1.0
510805,2014,0.0,1.0
510810,2014,0.0,2.0
510840,2014,30.0,31.0
520110,2014,97.0,132.0
520140,2014,85.0,88.0
520150,2014,0.0,1.0
520320,2014,0.0,1.0
520350,2014,0.0,1.0
520390,2014,0.0,2.0
520450,2014,0.0,4.0
520500,2014,0.0,1.0
520510,2014,18.0,23.0
520540,2014,10.0,11.0
520545,2014,0.0,1.0
520551,2014,0.0,1.0
520620,2014,0.0,1.0
520800,2014,0.0,1.0
520850,2014,0.0,1.0
520860,2014,12.0,14.0
520870,2014,837.0,1001.0
520890,2014,10.0,13.0
520910,2014,0.0,32.0
520970,2014,0.0,1.0
520995,2014,0.0,1.0
521000,2014,27.0,36.0
521040,2014,0.0,2.0
521060,2014,0.0,1.0
521090,2014,0.0,7.0
521150,2014,10.0,26.0
521170,2014,0.0,1.0
521180,2014,0.0,3.0
521190,2014,6.0,6.0
521220,2014,0.0,3.0
521250,2014,22.0,24.0
521308,2014,0.0,1.0
521380,2014,0.0,8.0
521400,2014,0.0,1.0
521450,2014,25.0,26.0
521460,2014,0.0,3.0
521560,2014,0.0,2.0
521640,2014,0.0,1.0
521680,2014,0.0,2.0
521720,2014,0.0,2.0
521730,2014,0.0,1.0
521740,2014,0.0,2.0
521760,2014,0.0,4.0
521770,2014,0.0,1.0
521800,2014,0.0,2.0
521860,2014,0.0,1.0
521880,2014,27.0,30.0
521930,2014,20.0,25.0
521975,2014,0.0,1.0
522010,2014,9.0,9.0
522020,2014,0.0,1.0
522040,2014,0.0,3.0
522045,2014,10.0,11.0
522060,2014,0.0,4.0
522160,2014,12.0,14.0
530010,2014,1112.0,1386.0
110002,2015,17.0,51.0
110004,2015,27.0,27.0
110005,2015,0.0,2.0
110009,2015,0.0,1.0
110012,2015,10.0,12.0
110013,2015,0.0,1.0
110015,2015,1.0,3.0
110020,2015,205.0,289.0
110028,2015,0.0,4.0
110030,2015,10.0,19.0
110045,2015,0.0,1.0
110149,2015,0.0,1.0
120020,2015,10.0,28.0
120040,2015,63.0,116.0
130006,2015,0.0,1.0
130014,2015,0.0,2.0
130020,2015,0.0,1.0
130030,2015,0.0,2.0
130060,2015,0.0,4.0
130080,2015,0.0,2.0
130083,2015,0.0,3.0
130120,2015,0.0,3.0
130160,2015,0.0,2.0
130165,2015,0.0,1.0
130170,2015,0.0,2.0
130200,2015,0.0,2.0
130250,2015,0.0,2.0
130260,2015,463.0,718.0
130280,2015,0.0,1.0
130340,2015,0.0,17.0
130350,2015,0.0,1.0
130353,2015,0.0,2.0
130356,2015,0.0,2.0
130370,2015,0.0,1.0
130380,2015,0.0,1.0
130400,2015,0.0,1.0
130406,2015,0.0,8.0
130420,2015,0.0,9.0
130426,2015,0.0,1.0
140005,2015,0.0,1.0
140010,2015,48.0,87.0
140015,2015,0.0,1.0
140028,2015,0.0,1.0
140030,2015,0.0,1.0
140040,2015,0.0,1.0
140047,2015,0.0,1.0
140050,2015,0.0,1.0
140060,2015,0.0,1.0
150010,2015,0.0,16.0
150013,2015,0.0,4.0
150040,2015,0.0,4.0
150060,2015,25.0,46.0
150070,2015,0.0,1.0
150080,2015,80.0,111.0
150085,2015,0.0,1.0
150110,2015,0.0,1.0
150120,2015,0.0,1.0
150125,2015,0.0,1.0
150140,2015,635.0,878.0
150145,2015,0.0,1.0
150150,2015,0.0,3.0
150170,2015,30.0,50.0
150172,2015,0.0,1.0
150175,2015,0.0,1.0
150178,2015,0.0,1.0
150180,2015,17.0,20.0
150210,2015,0.0,4.0
150215,2015,0.0,1.0
150220,2015,10.0,11.0
150230,2015,0.0,2.0
150240,2015,10.0,41.0
150270,2015,0.0,15.0
150280,2015,0.0,1.0
150290,2015,0.0,1.0
150293,2015,0.0,2.0
150310,2015,0.0,1.0
150320,2015,0.0,2.0
150330,2015,0.0,2.0
150340,2015,0.0,1.0
150360,2015,0.0,17.0
150380,2015,0.0,2.0
150400,2015,0.0,1.0
150420,2015,47.0,63.0
150430,2015,0.0,3.0
150440,2015,0.0,1.0
150442,2015,7.0,20.0
150450,2015,0.0,1.0
150460,2015,0.0,1.0
150470,2015,0.0,2.0
150480,2015,0.0,1.0
150503,2015,0.0,1.0
150506,2015,0.0,2.0
150510,2015,0.0,1.0
150520,2015,0.0,1.0
150548,2015,0.0,4.0
150549,2015,0.0,1.0
150550,2015,18.0,25.0
150553,2015,0.0,12.0
150565,2015,0.0,2.0
150580,2015,0.0,1.0
150590,2015,0.0,1.0
150613,2015,29.0,51.0
150616,2015,0.0,1.0
150618,2015,0.0,2.0
150619,2015,0.0,2.0
150620,2015,0.0,4.0
150630,2015,0.0,1.0
150680,2015,28.0,56.0
150720,2015,0.0,1.0
150730,2015,0.0,2.0
150747,2015,0.0,1.0
150750,2015,0.0,1.0
150760,2015,0.0,2.0
150780,2015,0.0,1.0
150790,2015,0.0,1.0
150795,2015,0.0,13.0
150800,2015,0.0,1.0
150803,2015,0.0,1.0
150810,2015,28.0,48.0
150812,2015,0.0,3.0
150830,2015,0.0,2.0
160020,2015,0.0,5.0
160030,2015,50.0,74.0
160060,2015,0.0,2.0
170070,2015,0.0,1.0
170200,2015,0.0,1.0
170210,2015,56.0,101.0
170230,2015,0.0,1.0
170240,2015,0.0,6.0
170255,2015,0.0,22.0
170930,2015,0.0,7.0
170950,2015,24.0,40.0
171050,2015,0.0,1.0
171320,2015,0.0,2.0
171610,2015,0.0,2.0
171620,2015,0.0,1.0
171650,2015,0.0,1.0
172090,2015,0.0,1.0
172100,2015,110.0,140.0
210005,2015,0.0,3.0
210043,2015,0.0,2.0
210047,2015,0.0,3.0
210083,2015,0.0,1.0
210100,2015,0.0,2.0
210120,2015,0.0,12.0
210160,2015,0.0,17.0
210170,2015,0.0,8.0
210177,2015,0.0,1.0
210197,2015,0.0,1.0
210232,2015,0.0,2.0
210280,2015,0.0,1.0
210290,2015,0.0,1.0
210300,2015,37.0,57.0
210320,2015,0.0,4.0
210330,2015,0.0,11.0
210340,2015,0.0,5.0
210350,2015,5.0,5.0
210360,2015,30.0,32.0
210375,2015,0.0,1.0
210405,2015,0.0,3.0
210410,2015,0.0,1.0
210480,2015,0.0,3.0
210530,2015,147.0,182.0
210540,2015,0.0,4.0
210550,2015,0.0,2.0
210565,2015,0.0,1.0
210610,2015,0.0,2.0
210630,2015,0.0,1.0
210663,2015,0.0,6.0
210690,2015,0.0,8.0
210700,2015,0.0,2.0
210710,2015,0.0,1.0
210730,2015,0.0,1.0
210735,2015,0.0,4.0
210760,2015,0.0,1.0
210805,2015,0.0,1.0
210845,2015,0.0,8.0
210850,2015,0.0,1.0
210860,2015,10.0,31.0
210900,2015,0.0,2.0
210910,2015,12.0,13.0
210927,2015,0.0,1.0
210980,2015,0.0,3.0
210990,2015,0.0,32.0
211000,2015,0.0,4.0
211003,2015,0.0,2.0
211023,2015,0.0,1.0
211050,2015,0.0,1.0
211060,2015,0.0,2.0
211105,2015,0.0,1.0
211120,2015,10.0,15.0
211130,2015,381.0,500.0
211190,2015,0.0,1.0
211210,2015,0.0,9.0
211220,2015,0.0,6.0
211230,2015,0.0,1.0
211250,2015,0.0,1.0
220030,2015,0.0,1.0
220040,2015,0.0,1.0
220120,2015,0.0,11.0
220190,2015,0.0,2.0
220390,2015,10.0,10.0
220430,2015,0.0,1.0
220620,2015,0.0,2.0
220770,2015,53.0,65.0
220780,2015,0.0,3.0
220790,2015,0.0,1.0
220800,2015,57.0,87.0
220840,2015,0.0,1.0
221000,2015,0.0,1.0
221050,2015,0.0,1.0
221060,2015,0.0,7.0
221100,2015,203.0,301.0
221110,2015,0.0,1.0
230110,2015,0.0,7.0
230160,2015,0.0,2.0
230190,2015,43.0,58.0
230210,2015,0.0,3.0
230250,2015,8.0,12.0
230330,2015,0.0,2.0
230370,2015,0.0,7.0
230410,2015,2.0,10.0
230420,2015,15.0,21.0
230440,2015,709.0,1155.0
230500,2015,0.0,2.0
230530,2015,0.0,1.0
230540,2015,0.0,2.0
230550,2015,0.0,1.0
230580,2015,0.0,1.0
230600,2015,0.0,2.0
230680,2015,0.0,1.0
230730,2015,70.0,100.0
230750,2015,0.0,2.0
230765,2015,0.0,21.0
230770,2015,0.0,5.0
230780,2015,0.0,1.0
230810,2015,0.0,2.0
230945,2015,0.0,5.0
230960,2015,0.0,13.0
231020,2015,0.0,1.0
231030,2015,0.0,2.0
231060,2015,0.0,1.0
231126,2015,0.0,2.0
231130,2015,10.0,20.0
231135,2015,0.0,1.0
231140,2015,40.0,61.0
231180,2015,0.0,7.0
231190,2015,0.0,1.0
231220,2015,0.0,3.0
231230,2015,0.0,4.0
231290,2015,138.0,190.0
231340,2015,0.0,19.0
231380,2015,0.0,2.0
240020,2015,0.0,2.0
240030,2015,0.0,1.0
240170,2015,0.0,2.0
240200,2015,5.0,10.0
240260,2015,0.0,2.0
240310,2015,4.0,4.0
240325,2015,20.0,26.0
240520,2015,0.0,1.0
240610,2015,0.0,1.0
240650,2015,0.0,2.0
240800,2015,102.0,131.0
240810,2015,433.0,531.0
240940,2015,6.0,7.0
241140,2015,0.0,1.0
241280,2015,0.0,1.0
241335,2015,0.0,1.0
250040,2015,0.0,1.0
250240,2015,0.0,1.0
250370,2015,7.0,17.0
250400,2015,159.0,235.0
250440,2015,0.0,1.0
250480,2015,0.0,1.0
250570,2015,0.0,1.0
250600,2015,0.0,3.0
250630,2015,6.0,9.0
250750,2015,267.0,403.0
250840,2015,0.0,2.0
250890,2015,0.0,2.0
250920,2015,2.0,3.0
250970,2015,0.0,2.0
251080,2015,23.0,36.0
251120,2015,0.0,5.0
251130,2015,10.0,10.0
251210,2015,6.0,6.0
251230,2015,0.0,1.0
251370,2015,10.0,11.0
251430,2015,0.0,1.0
251620,2015,16.0,19.0
251650,2015,0.0,2.0
260120,2015,13.0,14.0
260160,2015,0.0,4.0
260190,2015,21.0,21.0
260200,2015,0.0,1.0
260210,2015,0.0,2.0
260260,2015,0.0,1.0
260290,2015,33.0,37.0
260345,2015,0.0,10.0
260400,2015,0.0,3.0
260410,2015,97.0,143.0
260510,2015,0.0,3.0
260550,2015,0.0,4.0
260570,2015,0.0,4.0
260600,2015,26.0,32.0
260630,2015,0.0,1.0
260790,2015,89.0,89.0
260890,2015,20.0,30.0
260950,2015,0.0,1.0
260960,2015,82.0,232.0
260990,2015,10.0,10.0
261000,2015,30.0,37.0
261060,2015,0.0,2.0
261070,2015,75.0,81.0
261080,2015,0.0,1.0
261100,2015,0.0,2.0
261110,2015,73.0,108.0
261160,2015,1109.0,1392.0
261170,2015,0.0,1.0
261190,2015,0.0,1.0
261220,2015,11.0,22.0
261245,2015,0.0,1.0
261247,2015,0.0,1.0
261370,2015,10.0,21.0
261390,2015,17.0,22.0
261640,2015,10.0,20.0
270030,2015,79.0,101.0
270130,2015,0.0,1.0
270230,2015,56.0,58.0
270240,2015,0.0,2.0
270400,2015,0.0,1.0
270430,2015,310.0,454.0
270440,2015,0.0,2.0
270630,2015,18.0,21.0
270670,2015,0.0,11.0
270770,2015,0.0,8.0
270800,2015,10.0,32.0
270850,2015,0.0,2.0
270860,2015,14.0,33.0
280020,2015,0.0,1.0
280030,2015,353.0,473.0
280130,2015,0.0,2.0
280210,2015,0.0,4.0
280290,2015,0.0,31.0
280340,2015,0.0,1.0
280350,2015,10.0,15.0
280450,2015,0.0,2.0
280540,2015,0.0,1.0
280570,2015,0.0,3.0
280590,2015,0.0,1.0
290070,2015,23.0,47.0
290160,2015,0.0,2.0
290270,2015,0.0,3.0
290290,2015,0.0,1.0
290300,2015,0.0,4.0
290320,2015,25.0,77.0
290327,2015,0.0,1.0
290340,2015,0.0,1.0
290390,2015,0.0,1.0
290420,2015,0.0,1.0
290490,2015,0.0,1.0
290510,2015,0.0,2.0
290520,2015,0.0,1.0
290550,2015,0.0,1.0
290570,2015,8.0,25.0
290590,2015,0.0,1.0
290600,2015,0.0,10.0
290650,2015,20.0,21.0
290690,2015,2.0,2.0
290750,2015,10.0,13.0
290810,2015,0.0,1.0
290840,2015,0.0,2.0
290850,2015,0.0,16.0
290870,2015,0.0,1.0
290910,2015,0.0,1.0
290930,2015,0.0,1.0
290970,2015,0.0,1.0
290980,2015,10.0,11.0
291040,2015,0.0,1.0
291070,2015,0.0,2.0
291072,2015,19.0,20.0
291080,2015,111.0,188.0
291110,2015,0.0,2.0
291170,2015,20.0,24.0
291190,2015,0.0,11.0
291200,2015,0.0,1.0
291210,2015,0.0,3.0
291320,2015,0.0,2.0
291340,2015,0.0,1.0
291360,2015,35.0,50.0
291390,2015,0.0,4.0
291400,2015,0.0,4.0
291440,2015,0.0,2.0
291460,2015,26.0,31.0
291465,2015,0.0,1.0
291470,2015,0.0,2.0
291480,2015,63.0,93.0
291490,2015,0.0,1.0
291530,2015,0.0,1.0
291560,2015,0.0,2.0
291570,2015,0.0,1.0
291600,2015,0.0,2.0
291640,2015,9.0,10.0
291720,2015,0.0,4.0
291735,2015,0.0,1.0
291750,2015,0.0,8.0
291760,2015,0.0,3.0
291800,2015,24.0,34.0
291840,2015,40.0,40.0
291845,2015,0.0,1.0
291880,2015,0.0,1.0
291920,2015,43.0,46.0
291980,2015,0.0,2.0
291992,2015,0.0,1.0
292010,2015,0.0,1.0
292020,2015,0.0,1.0
292100,2015,0.0,2.0
292110,2015,0.0,1.0
292120,2015,0.0,1.0
292130,2015,0.0,2.0
292170,2015,0.0,2.0
292210,2015,0.0,2.0
292300,2015,0.0,3.0
292310,2015,0.0,2.0
292360,2015,0.0,1.0
292370,2015,0.0,1.0
292400,2015,0.0,8.0
292450,2015,0.0,1.0
292520,2015,0.0,2.0
292530,2015,5.0,23.0
292630,2015,0.0,6.0
292640,2015,0.0,1.0
292660,2015,7.0,13.0
292690,2015,0.0,1.0
292740,2015,1016.0,1331.0
292790,2015,0.0,5.0
292800,2015,0.0,1.0
292810,2015,0.0,3.0
292820,2015,0.0,1.0
292860,2015,0.0,4.0
292870,2015,50.0,63.0
292880,2015,0.0,2.0
292890,2015,0.0,1.0
292900,2015,9.0,10.0
292930,2015,0.0,2.0
292960,2015,0.0,2.0
293010,2015,0.0,3.0
293015,2015,0.0,1.0
293070,2015,0.0,4.0
293075,2015,0.0,1.0
293135,2015,42.0,57.0
293150,2015,0.0,1.0
293230,2015,0.0,2.0
293260,2015,0.0,2.0
293320,2015,0.0,2.0
293325,2015,0.0,1.0
293330,2015,73.0,125.0
293345,2015,0.0,2.0
293360,2015,0.0,2.0
310030,2015,0.0,3.0
310150,2015,5.0,8.0
310160,2015,56.0,73.0
310170,2015,0.0,3.0
310210,2015,0.0,2.0
310280,2015,0.0,2.0
310340,2015,0.0,11.0
310350,2015,31.0,32.0
310400,2015,19.0,19.0
310420,2015,0.0,1.0
310490,2015,10.0,10.0
310540,2015,0.0,1.0
310560,2015,40.0,47.0
310590,2015,0.0,1.0
310620,2015,1426.0,1655.0
310630,2015,0.0,1.0
310640,2015,0.0,1.0
310670,2015,59.0,136.0
310750,2015,0.0,1.0
310840,2015,0.0,1.0
310860,2015,10.0,19.0
310900,2015,0.0,5.0
310990,2015,0.0,1.0
311000,2015,0.0,10.0
311070,2015,0.0,2.0
311120,2015,11.0,11.0
311150,2015,0.0,1.0
311230,2015,0.0,4.0
311270,2015,0.0,1.0
311320,2015,0.0,2.0
311330,2015,27.0,27.0
311340,2015,16.0,27.0
311530,2015,10.0,18.0
311550,2015,0.0,2.0
311630,2015,0.0,2.0
311830,2015,10.0,11.0
311860,2015,61.0,89.0
311940,2015,28.0,31.0
312090,2015,20.0,20.0
312120,2015,0.0,1.0
312160,2015,30.0,39.0
312200,2015,0.0,6.0
312230,2015,57.0,61.0
312320,2015,0.0,2.0
312390,2015,0.0,1.0
312410,2015,0.0,1.0
312510,2015,10.0,12.0
312560,2015,0.0,1.0
312610,2015,36.0,36.0
312770,2015,68.0,102.0
312800,2015,0.0,2.0
312860,2015,0.0,1.0
312870,2015,9.0,9.0
312940,2015,0.0,1.0
312980,2015,0.0,9.0
313130,2015,50.0,53.0
313170,2015,16.0,25.0
313190,2015,0.0,1.0
313210,2015,0.0,1.0
313240,2015,36.0,36.0
313250,2015,0.0,3.0
313270,2015,0.0,2.0
313330,2015,0.0,2.0
313380,2015,10.0,10.0
313420,2015,15.0,16.0
313440,2015,0.0,2.0
313510,2015,20.0,26.0
313540,2015,0.0,1.0
313580,2015,0.0,2.0
313620,2015,10.0,12.0
313630,2015,0.0,2.0
313650,2015,0.0,2.0
313670,2015,254.0,259.0
313710,2015,0.0,1.0
313720,2015,10.0,10.0
313760,2015,0.0,1.0
313770,2015,0.0,1.0
313790,2015,0.0,1.0
313800,2015,0.0,1.0
313820,2015,40.0,42.0
313840,2015,8.0,10.0
313940,2015,11.0,11.0
313950,2015,15.0,16.0
313960,2015,0.0,1.0
314000,2015,0.0,4.0
314110,2015,0.0,5.0
314180,2015,0.0,1.0
314220,2015,0.0,2.0
314270,2015,0.0,1.0
314310,2015,0.0,4.0
314330,2015,143.0,150.0
314390,2015,77.0,84.0
314400,2015,0.0,1.0
314470,2015,0.0,2.0
314480,2015,124.0,130.0
314500,2015,0.0,1.0
314560,2015,10.0,12.0
314590,2015,4.0,4.0
314610,2015,10.0,16.0
314700,2015,8.0,20.0
314710,2015,6.0,6.0
314790,2015,62.0,62.0
314800,2015,102.0,108.0
314810,2015,38.0,43.0
314870,2015,0.0,1.0
315030,2015,0.0,2.0
315080,2015,0.0,2.0
315110,2015,0.0,2.0
315120,2015,20.0,35.0
315150,2015,10.0,10.0
315180,2015,67.0,77.0
315200,2015,0.0,1.0
315210,2015,36.0,36.0
315250,2015,62.0,63.0
315280,2015,0.0,1.0
315420,2015,0.0,2.0
315520,2015,0.0,2.0
315550,2015,0.0,1.0
315680,2015,0.0,1.0
315780,2015,0.0,7.0
315790,2015,0.0,1.0
315990,2015,9.0,9.0
316070,2015,6.0,6.0
316100,2015,0.0,1.0
316200,2015,0.0,1.0
316220,2015,0.0,4.0
316250,2015,26.0,36.0
316270,2015,0.0,1.0
316370,2015,22.0,22.0
316470,2015,37.0,45.0
316530,2015,0.0,1.0
316720,2015,37.0,39.0
316800,2015,10.0,10.0
316860,2015,31.0,31.0
316870,2015,8.0,8.0
316920,2015,0.0,2.0
316930,2015,18.0,18.0
316935,2015,0.0,1.0
316940,2015,10.0,10.0
316970,2015,0.0,3.0
316990,2015,34.0,40.0
317010,2015,101.0,118.0
317020,2015,210.0,248.0
317040,2015,0.0,4.0
317070,2015,54.0,76.0
317120,2015,0.0,1.0
317130,2015,24.0,28.0
317170,2015,0.0,1.0
317200,2015,16.0,22.0
320020,2015,0.0,2.0
320060,2015,8.0,8.0
320090,2015,0.0,1.0
320120,2015,111.0,114.0
320130,2015,63.0,67.0
320150,2015,80.0,89.0
320170,2015,0.0,1.0
320230,2015,18.0,18.0
320240,2015,10.0,10.0
320245,2015,0.0,3.0
320260,2015,0.0,2.0
320270,2015,0.0,6.0
320290,2015,0.0,1.0
320320,2015,39.0,62.0
320340,2015,0.0,1.0
320390,2015,0.0,1.0
320435,2015,0.0,2.0
320460,2015,10.0,14.0
320470,2015,0.0,1.0
320480,2015,7.0,8.0
320490,2015,10.0,13.0
320500,2015,177.0,245.0
320506,2015,0.0,1.0
320520,2015,132.0,164.0
320530,2015,305.0,359.0
330010,2015,36.0,62.0
330020,2015,24.0,37.0
330023,2015,0.0,6.0
330025,2015,0.0,1.0
330030,2015,14.0,16.0
330040,2015,69.0,73.0
330045,2015,1.0,8.0
330050,2015,0.0,2.0
330060,2015,5.0,7.0
330070,2015,66.0,94.0
330080,2015,0.0,6.0
330090,2015,4.0,6.0
330100,2015,271.0,371.0
330120,2015,0.0,4.0
330130,2015,0.0,10.0
330170,2015,358.0,415.0
330190,2015,18.0,22.0
330200,2015,20.0,33.0
330210,2015,4.0,9.0
330220,2015,82.0,87.0
330227,2015,0.0,1.0
330240,2015,112.0,128.0
330250,2015,0.0,4.0
330270,2015,0.0,5.0
330280,2015,0.0,1.0
330285,2015,0.0,10.0
330290,2015,0.0,3.0
330300,2015,9.0,11.0
330320,2015,71.0,95.0
330330,2015,434.0,530.0
330340,2015,40.0,66.0
330350,2015,178.0,203.0
330370,2015,7.0,11.0
330380,2015,0.0,2.0
330390,2015,109.0,119.0
330395,2015,0.0,1.0
330400,2015,0.0,4.0
330410,2015,0.0,4.0
330411,2015,6.0,7.0
330414,2015,0.0,3.0
330415,2015,6.0,8.0
